"az_early_az_late" "az_early_tx_early" "az_early_tx_late" "az_late_tx_early" "az_late_tx_late" "tx_early_tx_late"
"F_GB40194" 0.116315999474398 0.0232733148190579 0.116553697483131 0.166684441056927 0.00251013032954883 0.162883158473772
"F_GB40197" 0.126392491167308 0.00390032337673663 0.0807315015082549 0.110591699825899 0.0120781837803071 0.0739882460761265
"F_GB40199" 0.103341364139527 0.0138736936724553 0.131497785046096 0.0895171599172395 0.00245701099915574 0.119950023023108
"F_GB40200" 0.122397190418696 0.0189852187946357 0.116886356279496 0.0868682485645259 0.00452650729342929 0.0844753711914676
"F_GB40201" 0.097049620095386 0.00237190318393599 0.0702111381812368 0.0958281185673833 0.00044982410264538 0.0684267724157031
"F_GB40202" 0.0877959991851646 0.012695687039277 0.0902817942116686 0.0844771959404713 0.00710405872532671 0.0856106713863809
"F_GB40203" 0.0562097387692757 0.0207806008637579 0.0477001178730208 0.0674480185453114 0.002387162618946 0.060376418459347
"F_GB40204" 0.0576112316065962 0.0272214251082892 0.0442598609509836 0.0760493120024133 -0.000679229300134976 0.0677539220579925
"F_GB40205" 0.095301394697812 0.0238083806868007 0.0928705534039244 0.0737598236428532 0.00141934514666475 0.0636376015556035
"F_GB40206" 0.1234361670564 0.0273202538654954 0.123713677758487 0.11747198990029 0.00238186736096302 0.10942409029855
"F_GB40207" 0.0409546131102909 0.0189638067791221 0.0379068260740593 0.0524528212667017 -0.00149047883708397 0.0455593974005135
"F_GB40208" 0.0697030644652983 0.00822444460092253 0.0889864706844764 0.0800666061648115 0.0130487812984459 0.100523146607647
"F_GB40209" 0.0558800206831787 0.0410505287256205 0.0754550805684775 0.024559447457645 0.000532726582106124 0.0354913982669284
"F_GB40210" 0.127122193172967 -0.00399271258255052 0.0727743487874191 0.133390679659612 0.00999093215783509 0.0752222596164969
"F_GB40212" 0.0944589440341085 0.0150914194093648 0.123725543898036 0.0783273504619686 0.00542848602117962 0.0996431353397138
"F_GB40213" 0.16992987715719 0.00887161169690687 0.167750023522467 0.119434087726554 0.00837222610859945 0.113823043657824
"F_GB40216" 0.0572962170140113 0.0514342481627937 0.0830353727432133 0.136716696685175 0.00616861257164614 0.147870891303611
"F_GB40217" 0.0960269038914483 0.00936108816796788 0.123753221619403 0.108570503856488 0.00484228394723007 0.134584906276921
"F_GB40218" 0.129662787881979 0.0110180074796531 0.101384910150027 0.0898561567949311 0.00782281530514084 0.0593622529273312
"F_GB40219" 0.114101156508128 0.0118748077233336 0.0689525793800352 0.0993724403854369 0.0107295416266391 0.0587110414382594
"F_GB40221" 0.0739575111236623 0.0329607382174091 0.0990248499699816 0.064110884365347 0.00384044282114371 0.0760446453959266
"F_GB40222" 0.0520231213872832 NA 0.0344827586206896 0.0520231213872832 -0.0017948754186865 0.0344827586206896
"F_GB40223" 0.000481665067826542 0.0225448935711763 0.00695468980520608 0.0110668580563893 0.00540523140987614 -0.001445883393145
"F_GB40225" 0.0762990685824473 0.0193936350624953 0.0813892597338338 0.118402877291461 0.00263733533830357 0.124910081117678
"F_GB40226" 0.185847177497316 -0.000942598002775075 0.17590580926934 0.182726050052418 -0.00196716631895932 0.170161483099353
"F_GB40227" 0.0643239772897112 0.00862634450869759 0.0706005871571922 0.0555326326465078 0.000745547398760538 0.0570950510656049
"F_GB40228" 0.123257974055104 0.00738322694944193 0.103064664077247 0.0969651702740341 0.00992261291948959 0.0742886987253174
"F_GB40230" 0.067239942252578 0.0446715447014631 0.09037584209267 0.127660372101777 0.00743980579013903 0.133076003176801
"F_GB40231" 0.0788183406938902 0.0269656127753338 0.0753489113770079 0.0554353100501278 0.00172759934487066 0.051182709733762
